id,year,month,day,hour,minute,surfaceHeight
71524,2020,5,29,12,9,0.69
71525,2020,5,29,13,15,0.7
71526,2020,5,29,16,0,0.8
71527,2020,5,29,17,11,0.79
71528,2020,5,29,17,42,0.76
71529,2020,5,29,18,3,0.77
71530,2020,5,29,18,12,0.75
71531,2020,5,29,19,3,0.76
71532,2020,5,29,21,21,0.74
71533,2020,5,29,23,42,0.64
71534,2020,5,30,0,30,0.63
71535,2020,5,30,1,39,0.68
71536,2020,5,30,3,9,0.76
71537,2020,5,30,4,39,0.8
71538,2020,5,30,5,48,0.85
71539,2020,5,30,6,35,0.86
71540,2020,5,30,7,42,0.84
71541,2020,5,30,8,0,0.84
71542,2020,5,30,8,36,0.79
71543,2020,5,30,10,0,0.77
71544,2020,5,30,11,15,0.82
71545,2020,5,30,12,24,0.82
71546,2020,5,30,13,54,0.74
71547,2020,5,30,15,21,0.6
71548,2020,5,30,16,33,0.54
71549,2020,5,30,18,41,0.49
71550,2020,5,30,19,30,0.52
71551,2020,5,30,20,33,0.62
71552,2020,5,30,21,30,0.69
71553,2020,5,30,22,6,0.72
71554,2020,5,30,22,54,0.73
71555,2020,5,31,0,21,0.73
71556,2020,5,31,1,20,0.72
71557,2020,5,31,2,33,0.67
71558,2020,5,31,3,9,0.63
71559,2020,5,31,4,20,0.59
71560,2020,5,31,5,24,0.57
71561,2020,5,31,7,9,0.59
71562,2020,5,31,8,5,0.58
71563,2020,5,31,10,3,0.52
71564,2020,5,31,11,3,0.48
71565,2020,5,31,12,41,0.36
71566,2020,5,31,13,20,0.29
71567,2020,5,31,14,27,0.22
71568,2020,5,31,15,30,0.2
71569,2020,5,31,17,21,0.11
71570,2020,5,31,20,21,0.06
71571,2020,5,31,21,9,0.07
71572,2020,5,31,21,35,0.09
71573,2020,5,31,21,51,0.12
71574,2020,5,31,22,57,0.15
71575,2020,6,1,0,21,0.15
71576,2020,6,1,1,20,0.17
71577,2020,6,1,3,24,0.29
71578,2020,6,1,4,6,0.31
71579,2020,6,1,4,57,0.31
71580,2020,6,1,6,0,0.28
71581,2020,6,1,6,21,0.28
71582,2020,6,1,8,21,0.36
71583,2020,6,1,10,3,0.36
71584,2020,6,1,11,39,0.4
71585,2020,6,1,12,18,0.41
71586,2020,6,1,13,54,0.37
71587,2020,6,1,14,50,0.32
71588,2020,6,1,18,9,0.12
71589,2020,6,1,19,15,0.15
71590,2020,6,1,20,50,0.22
71591,2020,6,1,22,6,0.24
71592,2020,6,2,0,27,0.39
71593,2020,6,2,2,3,0.45
71594,2020,6,2,2,54,0.46
71595,2020,6,2,3,18,0.44
71596,2020,6,2,3,41,0.44
71597,2020,6,2,5,36,0.42
71598,2020,6,2,6,33,0.44
71599,2020,6,2,7,42,0.49
71600,2020,6,2,9,39,0.49
71601,2020,6,2,10,33,0.55
71602,2020,6,2,12,15,0.68
71603,2020,6,2,13,57,0.74
71604,2020,6,2,15,0,0.74
71605,2020,6,2,15,35,0.73
71606,2020,6,2,18,0,0.55
71607,2020,6,2,18,48,0.5
71608,2020,6,2,19,15,0.49
71609,2020,6,2,19,57,0.52
71610,2020,6,2,20,50,0.6
71611,2020,6,2,21,33,0.66
71612,2020,6,2,22,6,0.68
71613,2020,6,2,22,54,0.69
71614,2020,6,3,0,12,0.68
71615,2020,6,3,0,57,0.7
71616,2020,6,3,2,33,0.67
71617,2020,6,3,3,15,0.67
71618,2020,6,3,3,57,0.65
71619,2020,6,3,5,50,0.7
71620,2020,6,3,7,33,0.72
71621,2020,6,3,8,36,0.69
71622,2020,6,3,10,6,0.66
71623,2020,6,3,10,42,0.68
71624,2020,6,3,11,36,0.67
71625,2020,6,3,13,48,0.63
71626,2020,6,3,15,48,0.63
71627,2020,6,3,18,3,0.57
71628,2020,6,3,19,36,0.59
71629,2020,6,3,22,3,0.66
71630,2020,6,3,23,18,0.65
71631,2020,6,4,1,9,0.59
71632,2020,6,4,3,18,0.62
71633,2020,6,4,6,24,0.64
71634,2020,6,4,8,30,0.58
71635,2020,6,4,9,3,0.58
71636,2020,6,4,10,36,0.62
71637,2020,6,4,12,24,0.64
71638,2020,6,4,13,45,0.68
71639,2020,6,4,15,24,0.75
71640,2020,6,4,16,30,0.76
71641,2020,6,4,17,21,0.74
71642,2020,6,4,18,30,0.65
71643,2020,6,4,20,9,0.57
71644,2020,6,4,20,50,0.55
71645,2020,6,4,22,9,0.54
71646,2020,6,4,23,56,0.56
71647,2020,6,5,1,54,0.62
71648,2020,6,5,2,30,0.62
71649,2020,6,5,2,56,0.6
71650,2020,6,5,4,20,0.58
71651,2020,6,5,6,35,0.6
71652,2020,6,5,7,30,0.57
71653,2020,6,5,8,45,0.56
71654,2020,6,5,11,24,0.61
71655,2020,6,5,12,54,0.6
71656,2020,6,5,14,30,0.63
71657,2020,6,5,14,56,0.65
71658,2020,6,5,16,42,0.6
71659,2020,6,5,17,11,0.6
71660,2020,6,5,18,35,0.65
71661,2020,6,5,19,42,0.73
71662,2020,6,5,20,0,0.74
71663,2020,6,5,20,42,0.76
71664,2020,6,5,21,33,0.75
71665,2020,6,5,22,45,0.76
71666,2020,6,5,23,5,0.78
71667,2020,6,6,0,15,0.74
71668,2020,6,6,2,21,0.58
71669,2020,6,6,3,12,0.56
71670,2020,6,6,4,20,0.57
71671,2020,6,6,5,42,0.54
71672,2020,6,6,6,30,0.49
71673,2020,6,6,9,21,0.29
71674,2020,6,6,10,20,0.26
71675,2020,6,6,12,35,0.15
71676,2020,6,6,13,18,0.13
71677,2020,6,6,15,48,0.09
71678,2020,6,6,18,21,-0.02
71679,2020,6,6,19,24,-0.03
71680,2020,6,6,19,48,-0.02
71681,2020,6,6,20,56,0.07
71682,2020,6,6,21,39,0.11
71683,2020,6,6,22,48,0.15
71684,2020,6,6,23,36,0.14
71685,2020,6,7,1,3,0.08
71686,2020,6,7,1,57,0.07
71687,2020,6,7,3,48,0.2
71688,2020,6,7,5,9,0.24
71689,2020,6,7,5,30,0.26
71690,2020,6,7,7,3,0.41
71691,2020,6,7,8,11,0.48
71692,2020,6,7,10,36,0.47
71693,2020,6,7,13,24,0.4
71694,2020,6,7,14,39,0.38
71695,2020,6,7,15,41,0.4
71696,2020,6,7,17,39,0.51
71697,2020,6,7,19,36,0.68
71698,2020,6,7,21,21,0.81
71699,2020,6,7,22,33,0.86
71700,2020,6,8,1,12,0.92
71701,2020,6,8,2,42,0.87
71702,2020,6,8,3,51,0.81
71703,2020,6,8,5,5,0.81
71704,2020,6,8,5,27,0.78
71705,2020,6,8,5,45,0.78
71706,2020,6,8,6,0,0.77
71707,2020,6,8,6,12,0.77
71708,2020,6,8,8,11,0.72
71709,2020,6,8,9,21,0.74
71710,2020,6,8,10,12,0.74
71711,2020,6,8,11,30,0.68
71712,2020,6,8,12,21,0.66
71713,2020,6,8,15,9,0.69
71714,2020,6,8,15,45,0.67
71715,2020,6,8,17,21,0.68
71716,2020,6,8,18,12,0.69
71717,2020,6,8,19,36,0.68
71718,2020,6,8,21,48,0.61
71719,2020,6,9,0,0,0.52
71720,2020,6,9,0,15,0.5
71721,2020,6,9,0,41,0.51
71722,2020,6,9,1,51,0.6
71723,2020,6,9,2,30,0.63
71724,2020,6,9,4,57,0.65
71725,2020,6,9,6,48,0.65
71726,2020,6,9,8,11,0.67
71727,2020,6,9,9,48,0.67
71728,2020,6,9,10,12,0.69
71729,2020,6,9,10,36,0.69
71730,2020,6,9,11,5,0.73
71731,2020,6,9,12,24,0.76
71732,2020,6,9,13,15,0.8
71733,2020,6,9,14,27,0.84
71734,2020,6,9,16,15,0.82
71735,2020,6,9,18,21,0.87
71736,2020,6,9,20,11,0.87
71737,2020,6,9,21,6,0.83
71738,2020,6,9,21,45,0.78
71739,2020,6,9,22,48,0.74
71740,2020,6,9,23,33,0.69
71741,2020,6,10,0,54,0.67
71742,2020,6,10,1,15,0.67
71743,2020,6,10,2,54,0.66
71744,2020,6,10,4,42,0.69
71745,2020,6,10,6,39,0.69
71746,2020,6,10,8,3,0.67
71747,2020,6,10,8,18,0.68
71748,2020,6,10,8,30,0.66
71749,2020,6,10,10,3,0.68
71750,2020,6,10,10,36,0.67
71751,2020,6,10,11,24,0.7
71752,2020,6,10,13,33,0.82
71753,2020,6,10,14,36,0.84
71754,2020,6,10,15,33,0.84
71755,2020,6,10,16,9,0.85
71756,2020,6,10,17,3,0.82
71757,2020,6,10,18,24,0.82
71758,2020,6,10,19,54,0.8
71759,2020,6,10,21,15,0.82
71760,2020,6,10,21,57,0.84
71761,2020,6,10,23,0,0.83
71762,2020,6,10,23,54,0.8
71763,2020,6,11,2,50,0.79
71764,2020,6,11,4,18,0.75
71765,2020,6,11,6,35,0.75
71766,2020,6,11,7,20,0.76
71767,2020,6,11,8,11,0.75
71768,2020,6,11,10,18,0.68
71769,2020,6,11,11,48,0.67
71770,2020,6,11,13,9,0.68
71771,2020,6,11,14,27,0.68
71772,2020,6,11,20,3,0.57
71773,2020,6,11,21,41,0.62
71774,2020,6,11,22,48,0.63
71775,2020,6,12,1,18,0.57
71776,2020,6,12,3,24,0.56
71777,2020,6,12,3,51,0.57
71778,2020,6,12,6,48,0.55
71779,2020,6,12,8,24,0.48
71780,2020,6,12,10,12,0.47
71781,2020,6,12,12,18,0.54
71782,2020,6,12,13,20,0.54
71783,2020,6,12,14,36,0.5
71784,2020,6,12,17,15,0.46
71785,2020,6,12,19,45,0.38
71786,2020,6,12,21,35,0.37
71787,2020,6,13,1,24,0.3
71788,2020,6,13,2,39,0.33
71789,2020,6,13,4,15,0.4
71790,2020,6,13,6,27,0.46
71791,2020,6,13,10,15,0.43
71792,2020,6,13,10,57,0.46
71793,2020,6,13,12,18,0.48
71794,2020,6,13,14,9,0.44
71795,2020,6,13,16,48,0.35
71796,2020,6,13,19,39,0.33
71797,2020,6,13,20,24,0.35
71798,2020,6,13,21,27,0.42
71799,2020,6,13,23,11,0.56
71800,2020,6,14,0,30,0.62
71801,2020,6,14,1,48,0.63
71802,2020,6,14,3,6,0.62
71803,2020,6,14,4,12,0.65
71804,2020,6,14,4,26,0.65
71805,2020,6,14,4,51,0.67
71806,2020,6,14,5,5,0.66
71807,2020,6,14,5,27,0.67
71808,2020,6,14,5,50,0.67
71809,2020,6,14,7,18,0.63
71810,2020,6,14,7,57,0.58
71811,2020,6,14,8,21,0.57
71812,2020,6,14,9,24,0.5
71813,2020,6,14,10,33,0.45
71814,2020,6,14,12,33,0.42
71815,2020,6,14,15,15,0.33
71816,2020,6,14,17,15,0.28
71817,2020,6,14,19,24,0.24
71818,2020,6,14,20,27,0.28
71819,2020,6,14,21,0,0.33
71820,2020,6,14,23,0,0.54
71821,2020,6,15,0,15,0.65
71822,2020,6,15,1,6,0.67
71823,2020,6,15,2,11,0.64
71824,2020,6,15,3,15,0.57
71825,2020,6,15,5,50,0.46
71826,2020,6,15,6,45,0.44
71827,2020,6,15,7,51,0.4
71828,2020,6,15,10,0,0.37
71829,2020,6,15,11,56,0.38
71830,2020,6,15,12,27,0.4
71831,2020,6,15,13,30,0.47
71832,2020,6,15,14,24,0.5
71833,2020,6,15,15,45,0.49
71834,2020,6,15,18,15,0.41
71835,2020,6,15,19,30,0.4
71836,2020,6,15,21,35,0.48
71837,2020,6,15,23,39,0.48
71838,2020,6,16,0,12,0.5
71839,2020,6,16,1,3,0.57
71840,2020,6,16,2,15,0.63
71841,2020,6,16,3,51,0.63
71842,2020,6,16,6,3,0.61
71843,2020,6,16,8,0,0.63
71844,2020,6,16,8,24,0.63
71845,2020,6,16,10,26,0.71
71846,2020,6,16,12,3,0.75
71847,2020,6,16,13,26,0.74
71848,2020,6,16,14,36,0.71
71849,2020,6,16,15,51,0.66
71850,2020,6,16,16,36,0.6
71851,2020,6,16,16,51,0.6
71852,2020,6,16,17,45,0.55
71853,2020,6,16,18,41,0.52
71854,2020,6,16,19,18,0.53
71855,2020,6,16,20,9,0.53
71856,2020,6,16,21,30,0.56
71857,2020,6,16,23,54,0.52
71858,2020,6,17,0,48,0.52
71859,2020,6,17,3,12,0.49
71860,2020,6,17,4,6,0.49
71861,2020,6,17,5,36,0.56
71862,2020,6,17,6,30,0.65
71863,2020,6,17,7,3,0.72
71864,2020,6,17,7,51,0.79
71865,2020,6,17,8,39,0.83
71866,2020,6,17,9,21,0.84
71867,2020,6,17,10,20,0.89
71868,2020,6,17,11,15,0.91
71869,2020,6,17,12,33,0.93
71870,2020,6,17,12,48,0.92
71871,2020,6,17,14,5,0.94
71872,2020,6,17,19,54,0.82
71873,2020,6,17,23,11,0.88
71874,2020,6,18,4,33,0.75
71875,2020,6,18,5,5,0.75
71876,2020,6,18,6,6,0.78
71877,2020,6,18,6,24,0.77
71878,2020,6,18,7,24,0.79
71879,2020,6,18,9,18,0.78
71880,2020,6,18,9,48,0.76
71881,2020,6,18,10,26,0.77
71882,2020,6,18,12,45,0.71
71883,2020,6,18,15,18,0.7
71884,2020,6,18,15,39,0.69
71885,2020,6,18,16,9,0.65
71886,2020,6,18,16,24,0.65
71887,2020,6,18,16,54,0.6
71888,2020,6,18,18,57,0.58
71889,2020,6,18,22,3,0.65
71890,2020,6,19,0,0,0.65
71891,2020,6,19,0,24,0.66
71892,2020,6,19,0,51,0.65
71893,2020,6,19,2,24,0.69
71894,2020,6,19,4,6,0.69
71895,2020,6,19,5,33,0.72
71896,2020,6,19,5,48,0.74
71897,2020,6,19,6,15,0.74
71898,2020,6,19,7,6,0.78
71899,2020,6,19,10,15,0.75
71900,2020,6,19,12,3,0.69
71901,2020,6,19,13,48,0.7
71902,2020,6,19,14,5,0.69
71903,2020,6,19,14,48,0.69
71904,2020,6,19,17,45,0.63
71905,2020,6,19,18,3,0.61
71906,2020,6,19,19,12,0.58
71907,2020,6,19,19,51,0.6
71908,2020,6,19,21,27,0.71
71909,2020,6,19,22,0,0.71
71910,2020,6,19,23,18,0.68
71911,2020,6,20,0,6,0.67
71912,2020,6,20,0,30,0.69
71913,2020,6,20,0,54,0.68
71914,2020,6,20,2,15,0.7
71915,2020,6,20,2,42,0.69
71916,2020,6,20,5,3,0.61
71917,2020,6,20,6,9,0.59
71918,2020,6,20,8,0,0.59
71919,2020,6,20,10,26,0.53
71920,2020,6,20,14,3,0.32
71921,2020,6,20,15,30,0.29
71922,2020,6,20,17,50,0.21
71923,2020,6,20,19,24,0.19
71924,2020,6,20,21,0,0.2
71925,2020,6,20,22,15,0.26
71926,2020,6,20,23,39,0.29
71927,2020,6,21,1,42,0.31
71928,2020,6,21,2,18,0.29
71929,2020,6,21,4,9,0.27
71930,2020,6,21,5,5,0.28
71931,2020,6,21,8,15,0.2
71932,2020,6,21,10,45,0.26
71933,2020,6,21,11,42,0.23
71934,2020,6,21,13,26,0.15
71935,2020,6,21,14,39,0.12
71936,2020,6,21,15,41,0.12
71937,2020,6,21,16,33,0.15
71938,2020,6,21,17,45,0.16
71939,2020,6,21,19,26,0.09
71940,2020,6,21,20,36,0.07
71941,2020,6,21,21,30,0.08
71942,2020,6,21,23,30,0.17
71943,2020,6,22,6,3,0.26
71944,2020,6,22,8,9,0.31
71945,2020,6,22,9,24,0.36
71946,2020,6,22,11,0,0.47
71947,2020,6,22,12,35,0.51
71948,2020,6,22,15,6,0.46
71949,2020,6,22,17,0,0.38
71950,2020,6,22,18,51,0.27
71951,2020,6,22,19,36,0.25
71952,2020,6,22,20,27,0.28
71953,2020,6,22,23,30,0.46
71954,2020,6,23,2,15,0.47
71955,2020,6,23,4,3,0.41
71956,2020,6,23,5,5,0.4
71957,2020,6,23,6,9,0.4
71958,2020,6,23,8,36,0.43
71959,2020,6,23,10,12,0.4
71960,2020,6,23,11,56,0.33
71961,2020,6,23,13,6,0.32
71962,2020,6,23,15,57,0.36
71963,2020,6,23,16,36,0.39
71964,2020,6,23,18,39,0.55
71965,2020,6,23,19,26,0.56
71966,2020,6,23,21,3,0.52
71967,2020,6,23,21,54,0.54
71968,2020,6,23,23,15,0.59
71969,2020,6,24,0,54,0.6
71970,2020,6,24,1,36,0.59
71971,2020,6,24,3,51,0.6
71972,2020,6,24,4,51,0.57
71973,2020,6,24,7,12,0.39
71974,2020,6,24,8,30,0.32
71975,2020,6,24,8,36,0.31
71976,2020,6,24,9,12,0.31
71977,2020,6,24,9,42,0.33
71978,2020,6,24,10,36,0.42
71979,2020,6,24,10,54,0.48
71980,2020,6,24,12,0,0.59
71981,2020,6,24,13,18,0.6
71982,2020,6,24,13,36,0.57
71983,2020,6,24,13,48,0.58
71984,2020,6,24,15,18,0.49
71985,2020,6,24,16,6,0.46
71986,2020,6,24,16,54,0.46
71987,2020,6,24,17,0,0.47
71988,2020,6,24,18,36,0.44
71989,2020,6,24,19,18,0.47
71990,2020,6,24,19,30,0.45
71991,2020,6,24,19,36,0.47
71992,2020,6,24,20,54,0.49
71993,2020,6,24,23,12,0.71
71994,2020,6,24,23,24,0.7
71995,2020,6,24,23,36,0.73
71996,2020,6,25,0,42,0.76
71997,2020,6,25,3,48,0.64
71998,2020,6,25,4,0,0.66
71999,2020,6,25,4,54,0.65
72000,2020,6,25,5,42,0.67
72001,2020,6,25,5,54,0.65
72002,2020,6,25,6,12,0.66
72003,2020,6,25,6,18,0.68
72004,2020,6,25,6,36,0.64
72005,2020,6,25,7,0,0.66
72006,2020,6,25,7,30,0.64
72007,2020,6,25,7,48,0.67
72008,2020,6,25,8,12,0.67
72009,2020,6,25,8,18,0.69
72010,2020,6,25,8,30,0.66
72011,2020,6,25,8,54,0.68
72012,2020,6,25,9,0,0.66
72013,2020,6,25,9,6,0.68
72014,2020,6,25,9,42,0.69
72015,2020,6,25,11,30,0.64
72016,2020,6,25,11,42,0.67
72017,2020,6,25,11,48,0.64
72018,2020,6,25,12,24,0.65
72019,2020,6,25,13,6,0.63
72020,2020,6,25,13,36,0.65
72021,2020,6,25,14,0,0.62
72022,2020,6,25,14,18,0.63
72023,2020,6,25,15,48,0.57
72024,2020,6,25,17,0,0.48
72025,2020,6,25,18,18,0.44
72026,2020,6,25,18,24,0.46
72027,2020,6,25,18,48,0.46
72028,2020,6,25,19,18,0.48
72029,2020,6,25,19,54,0.55
72030,2020,6,25,20,36,0.59
72031,2020,6,25,23,48,0.67
72032,2020,6,26,0,12,0.65
72033,2020,6,26,0,42,0.67
72034,2020,6,26,0,48,0.65
72035,2020,6,26,1,0,0.67
72036,2020,6,26,1,42,0.66
72037,2020,6,26,2,18,0.62
72038,2020,6,26,4,12,0.55
72039,2020,6,26,6,6,0.53
72040,2020,6,26,6,12,0.55
72041,2020,6,26,7,12,0.57
72042,2020,6,26,7,54,0.62
72043,2020,6,26,8,0,0.61
72044,2020,6,26,8,12,0.64
72045,2020,6,26,8,42,0.65
72046,2020,6,26,8,48,0.68
72047,2020,6,26,9,18,0.71
72048,2020,6,26,9,48,0.71
72049,2020,6,26,10,6,0.73
72050,2020,6,26,10,12,0.76
72051,2020,6,26,10,30,0.74
72052,2020,6,26,10,36,0.76
72053,2020,6,26,11,0,0.74
72054,2020,6,26,11,24,0.77
72055,2020,6,26,11,36,0.74
72056,2020,6,26,11,54,0.76
72057,2020,6,26,12,54,0.71
72058,2020,6,26,13,12,0.72
72059,2020,6,26,13,48,0.69
72060,2020,6,26,14,36,0.69
72061,2020,6,26,15,0,0.64
72062,2020,6,26,15,6,0.65
72063,2020,6,26,15,54,0.6
72064,2020,6,26,16,18,0.6
72065,2020,6,26,16,24,0.57
72066,2020,6,26,16,42,0.59
72067,2020,6,26,17,6,0.56
72068,2020,6,26,17,54,0.6
72069,2020,6,26,18,0,0.58
72070,2020,6,26,18,30,0.59
72071,2020,6,26,18,54,0.63
72072,2020,6,26,19,24,0.63
72073,2020,6,26,19,54,0.67
72074,2020,6,26,20,6,0.66
72075,2020,6,26,20,18,0.69
72076,2020,6,26,21,0,0.71
72077,2020,6,26,21,30,0.71
72078,2020,6,26,21,48,0.74
72079,2020,6,26,22,12,0.74
72080,2020,6,26,22,42,0.8
72081,2020,6,26,22,48,0.78
72082,2020,6,26,22,54,0.8
72083,2020,6,26,23,6,0.79
72084,2020,6,26,23,36,0.83
72085,2020,6,26,23,42,0.81
72086,2020,6,27,0,30,0.82
72087,2020,6,27,1,0,0.78
72088,2020,6,27,1,6,0.81
72089,2020,6,27,1,48,0.77
72090,2020,6,27,2,18,0.79
72091,2020,6,27,2,30,0.76
72092,2020,6,27,2,42,0.78
72093,2020,6,27,3,18,0.75
72094,2020,6,27,3,30,0.71
72095,2020,6,27,3,48,0.73
72096,2020,6,27,4,30,0.66
72097,2020,6,27,5,24,0.62
72098,2020,6,27,5,36,0.63
72099,2020,6,27,6,18,0.61
72100,2020,6,27,6,36,0.63
72101,2020,6,27,6,42,0.61
72102,2020,6,27,6,48,0.63
72103,2020,6,27,7,18,0.63
72104,2020,6,27,8,54,0.56
72105,2020,6,27,9,0,0.58
72106,2020,6,27,9,48,0.52
72107,2020,6,27,11,48,0.44
72108,2020,6,27,12,24,0.44
72109,2020,6,27,13,6,0.4
72110,2020,6,27,14,48,0.39
72111,2020,6,27,14,54,0.37
72112,2020,6,27,15,6,0.38
72113,2020,6,27,15,18,0.36
72114,2020,6,27,16,18,0.36
72115,2020,6,27,16,48,0.34
72116,2020,6,27,17,6,0.36
72117,2020,6,27,17,24,0.33
72118,2020,6,27,19,12,0.35
72119,2020,6,27,20,6,0.33
72120,2020,6,27,22,36,0.45
72121,2020,6,27,23,6,0.46
72122,2020,6,27,23,12,0.44
72123,2020,6,27,23,24,0.46
72124,2020,6,27,23,30,0.44
72125,2020,6,27,23,36,0.46
72126,2020,6,28,0,18,0.44
72127,2020,6,28,2,6,0.49
72128,2020,6,28,3,12,0.47
72129,2020,6,28,4,30,0.39
72130,2020,6,28,4,36,0.4
72131,2020,6,28,5,12,0.37
72132,2020,6,28,5,54,0.39
72133,2020,6,28,7,18,0.37
72134,2020,6,28,9,54,0.27
72135,2020,6,28,14,30,0.31
72136,2020,6,28,15,42,0.27
72137,2020,6,28,15,54,0.25
72138,2020,6,28,16,18,0.26
72139,2020,6,28,18,6,0.19
72140,2020,6,28,20,30,0.17
72141,2020,6,28,20,54,0.2
72142,2020,6,28,21,24,0.2
72143,2020,6,28,22,12,0.26
72144,2020,6,28,22,30,0.26
72145,2020,6,28,23,36,0.33
72146,2020,6,28,23,42,0.32
72147,2020,6,29,0,30,0.36
72148,2020,6,29,0,48,0.35
72149,2020,6,29,1,12,0.37
72150,2020,6,29,1,24,0.35
72151,2020,6,29,2,6,0.39
72152,2020,6,29,3,30,0.35
72153,2020,6,29,4,6,0.3
72154,2020,6,29,4,36,0.3
72155,2020,6,29,5,24,0.28
72156,2020,6,29,5,30,0.25
72157,2020,6,29,5,36,0.27
72158,2020,6,29,5,54,0.23
72159,2020,6,29,6,24,0.22
72160,2020,6,29,6,30,0.24
72161,2020,6,29,7,54,0.17
72162,2020,6,29,8,36,0.18
72163,2020,6,29,8,48,0.16
72164,2020,6,29,10,48,0.3
72165,2020,6,29,13,48,0.41
72166,2020,6,29,14,0,0.43
72167,2020,6,29,14,18,0.42
72168,2020,6,29,15,0,0.47
72169,2020,6,29,15,36,0.49
72170,2020,6,29,15,42,0.47
72171,2020,6,29,16,6,0.52
72172,2020,6,29,16,54,0.51
72173,2020,6,29,18,12,0.54
72174,2020,6,29,18,42,0.53
72175,2020,6,29,19,18,0.57
72176,2020,6,29,20,42,0.59
72177,2020,6,29,23,6,0.59
72178,2020,6,29,23,12,0.57
72179,2020,6,29,23,42,0.57
72180,2020,6,30,0,0,0.55
72181,2020,6,30,0,30,0.57
72182,2020,6,30,1,12,0.57
72183,2020,6,30,1,48,0.61
72184,2020,6,30,2,6,0.6
72185,2020,6,30,2,12,0.63
72186,2020,6,30,3,6,0.64
72187,2020,6,30,3,18,0.67
72188,2020,6,30,4,12,0.63
72189,2020,6,30,5,12,0.63
72190,2020,6,30,5,24,0.59
72191,2020,6,30,5,36,0.63
72192,2020,6,30,6,0,0.62
72193,2020,6,30,6,18,0.66
72194,2020,6,30,6,30,0.66
72195,2020,6,30,6,36,0.68
72196,2020,6,30,7,18,0.73
72197,2020,6,30,8,0,0.77
72198,2020,6,30,8,18,0.74
72199,2020,6,30,8,30,0.77
72200,2020,6,30,8,48,0.74
72201,2020,6,30,9,6,0.76
72202,2020,6,30,9,18,0.72
72203,2020,6,30,9,36,0.74
72204,2020,6,30,10,24,0.69
72205,2020,6,30,12,6,0.64
72206,2020,6,30,12,18,0.62
72207,2020,6,30,13,54,0.58
72208,2020,6,30,14,6,0.55
72209,2020,6,30,14,36,0.57
72210,2020,6,30,15,48,0.57
72211,2020,6,30,16,0,0.59
72212,2020,6,30,16,6,0.56
72213,2020,6,30,16,54,0.6
72214,2020,6,30,19,48,0.55
72215,2020,6,30,22,48,0.55
72216,2020,6,30,23,6,0.53
72217,2020,6,30,23,18,0.55
72218,2020,7,1,0,42,0.55
72219,2020,7,1,0,48,0.57
72220,2020,7,1,2,36,0.59
72221,2020,7,1,3,12,0.58
72222,2020,7,1,3,36,0.55
72223,2020,7,1,3,54,0.55
72224,2020,7,1,4,30,0.51
72225,2020,7,1,4,42,0.53
72226,2020,7,1,5,54,0.49
72227,2020,7,1,7,0,0.49
72228,2020,7,1,7,6,0.47
72229,2020,7,1,7,36,0.49
72230,2020,7,1,7,48,0.47
72231,2020,7,1,8,12,0.49
72232,2020,7,1,8,42,0.47
72233,2020,7,1,10,48,0.56
72234,2020,7,1,13,6,0.53
72235,2020,7,1,14,0,0.56
72236,2020,7,1,14,36,0.55
72237,2020,7,1,14,42,0.57
72238,2020,7,1,16,12,0.53
72239,2020,7,1,16,48,0.54
72240,2020,7,1,17,0,0.57
72241,2020,7,1,17,18,0.56
72242,2020,7,1,18,6,0.62
72243,2020,7,1,18,18,0.6
72244,2020,7,1,18,42,0.62
72245,2020,7,1,19,30,0.59
72246,2020,7,1,19,42,0.55
72247,2020,7,1,19,54,0.55
72248,2020,7,1,20,0,0.57
72249,2020,7,1,20,18,0.55
72250,2020,7,1,21,42,0.59
72251,2020,7,1,22,0,0.57
72252,2020,7,1,22,6,0.6
72253,2020,7,1,22,48,0.59
72254,2020,7,1,23,30,0.62
72255,2020,7,1,23,36,0.6
72256,2020,7,1,23,48,0.63
72257,2020,7,2,0,12,0.62
72258,2020,7,2,0,54,0.65
72259,2020,7,2,1,24,0.62
72260,2020,7,2,2,0,0.64
72261,2020,7,2,2,6,0.62
72262,2020,7,2,2,30,0.63
72263,2020,7,2,2,54,0.6
72264,2020,7,2,3,0,0.62
72265,2020,7,2,3,30,0.59
72266,2020,7,2,3,48,0.6
72267,2020,7,2,4,0,0.58
72268,2020,7,2,4,42,0.6
72269,2020,7,2,4,48,0.57
72270,2020,7,2,5,36,0.61
72271,2020,7,2,6,12,0.6
72272,2020,7,2,6,18,0.62
72273,2020,7,2,6,30,0.6
72274,2020,7,2,6,42,0.62
72275,2020,7,2,7,36,0.6
72276,2020,7,2,8,18,0.63
72277,2020,7,2,8,24,0.65
72278,2020,7,2,8,42,0.64
72279,2020,7,2,8,48,0.66
72280,2020,7,2,8,54,0.64
72281,2020,7,2,9,12,0.67
72282,2020,7,2,10,12,0.69
72283,2020,7,2,10,18,0.71
72284,2020,7,2,10,48,0.69
72285,2020,7,2,10,54,0.72
72286,2020,7,2,11,0,0.69
72287,2020,7,2,11,48,0.71
72288,2020,7,2,11,54,0.69
72289,2020,7,2,12,42,0.7
72290,2020,7,2,12,48,0.68
72291,2020,7,2,13,12,0.7
72292,2020,7,2,13,24,0.67
72293,2020,7,2,13,42,0.7
72294,2020,7,2,14,6,0.69
72295,2020,7,2,14,54,0.72
72296,2020,7,2,15,18,0.72
72297,2020,7,2,15,24,0.7
72298,2020,7,2,15,42,0.73
72299,2020,7,2,17,42,0.68
